35,3,1700,176
36,3,1715,176
37,3,1700,176
38,3,1700,176
39,3,1645,176
40,3,1745,176
41,3,1600,176
42,3,1700,176
43,3,1645,176
44,3,1800,176
45,3,1630,176
46,3,1645,176
47,3,1730,176
48,3,1600,176
49,3,1630,176
50,3,1730,176
51,3,1800,176
52,3,1645,176
53,3,1600,176
54,3,1615,176
55,3,1630,176
56,3,1700,176
57,3,1745,176
58,3,1645,176
59,3,1630,176
60,3,1630,176
61,3,1715,176
62,3,1730,176
63,3,1645,176
64,3,1700,176
65,3,1730,176
66,3,1645,176
67,3,1745,176
68,3,1700,176
69,3,1700,176
70,3,1730,176
71,3,1630,176
72,3,1800,176
73,3,1715,176
74,3,1715,176
75,3,1730,176
76,3,1615,176
77,3,1630,176
78,3,1700,176
79,3,1700,176
80,3,1700,176
81,3,1715,176
82,3,1630,176
83,3,1700,176
84,3,1645,176
85,3,1745,176
86,3,1715,176
87,3,1630,176
88,3,1700,176
89,3,1700,176
90,3,1730,176
91,3,1715,176
92,3,1730,176
93,3,1630,176
94,3,1700,176
95,3,1700,176
96,3,1700,176
97,3,1715,176
98,3,1700,176
99,3,1615,176
100,3,1715,176
101,3,1715,176
102,3,1645,176
103,3,1730,176
0,4,1300,77
1,4,1245,77
2,4,1400,77
3,4,1330,77
4,4,1400,77
5,4,1345,77
6,4,1300,77
7,4,1300,77
8,4,1300,77
9,4,1230,77
10,4,1300,77
11,4,1200,77
12,4,1300,77
13,4,1300,77
14,4,1245,77
15,4,1315,77
16,4,1300,77
17,4,1300,77
18,4,1330,77
19,4,1300,77
20,4,1330,77
21,4,1300,77
22,4,1300,77
23,4,1230,77
24,4,1300,77
25,4,1300,77
26,4,1230,77
27,4,1245,77
28,4,1300,77
29,4,1230,77
30,4,1330,77
31,4,1245,77
32,4,1315,77
33,4,1245,77
34,4,1300,77
35,4,1300,77
36,4,1300,77
37,4,1315,77
38,4,1300,77
39,4,1400,77
40,4,1300,77
41,4,1215,77
42,4,1230,77
43,4,1300,77
44,4,1400,77
45,4,1345,77
46,4,1230,77
47,4,1330,77
48,4,1330,77
49,4,1300,77
50,4,1230,77
51,4,1300,77
52,4,1345,77
53,4,1200,77
54,4,1300,77
55,4,1315,77
56,4,1245,77
57,4,1330,77
58,4,1300,77
59,4,1300,77
60,4,1300,77
61,4,1300,77
62,4,1300,77
63,4,1300,77
64,4,1330,77
65,4,1330,77
66,4,1245,77
67,4,1300,77
68,4,1230,77
69,4,1230,77
70,4,1315,77
71,4,1245,77
72,4,1300,77
73,4,1330,77
74,4,1230,77
75,4,1230,77
76,4,1300,77
77,4,1300,77
78,4,1300,77
79,4,1315,77
80,4,1300,77
81,4,1200,77
82,4,1300,77
83,4,1300,77
84,4,1315,77
85,4,1315,77
86,4,1300,77
87,4,1200,77
88,4,1300,77
89,4,1300,77
90,4,1345,77
91,4,1400,77
92,4,1345,77
93,4,1300,77
94,4,1200,77
95,4,1400,77
96,4,1245,77
97,4,1330,77
98,4,1315,77
99,4,1300,77
100,4,1300,77
101,4,1230,77
102,4,1300,77
103,4,1330,77
0,4,2100,206
1,4,2000,206
2,4,2100,206
3,4,2015,206
4,4,2100,206
5,4,2100,206
6,4,2045,206
7,4,2015,206
8,4,2100,206
9,4,2100,206
10,4,2045,206
11,4,2100,206
12,4,2000,206
13,4,2100,206
14,4,2030,206
15,4,2030,206
16,4,2030,206
17,4,2030,206
18,4,2045,206
19,4,2100,206
20,4,2145,206
21,4,2100,206
22,4,2100,206
23,4,2100,206
24,4,2100,206
25,4,2045,206
26,4,2000,206
27,4,2100,206
28,4,2030,206
29,4,2000,206
30,4,2015,206
31,4,2145,206
32,4,2100,206
33,4,2100,206
34,4,2115,206
35,4,2100,206
36,4,2000,206
37,4,2100,206
38,4,2100,206
39,4,2030,206
40,4,2130,206
41,4,2100,206
42,4,2100,206
43,4,2145,206
44,4,2100,206
45,4,2115,206
46,4,2100,206
47,4,2045,206
48,4,2045,206
49,4,2100,206
50,4,2130,206
51,4,2015,206
52,4,2045,206
53,4,2100,206
54,4,2130,206
55,4,2100,206
56,4,2115,206
57,4,2100,206
58,4,2100,206
59,4,2045,206
60,4,2030,206
61,4,2100,206
62,4,2145,206
63,4,2100,206
64,4,2045,206
65,4,2030,206
66,4,2045,206
67,4,2030,206
68,4,2115,206
69,4,2100,206
70,4,2100,206
71,4,2045,206
72,4,2115,206
73,4,2130,206
74,4,2115,206
75,4,2130,206
76,4,2130,206
77,4,2100,206
78,4,2130,206
79,4,2130,206
80,4,2000,206
81,4,2015,206
82,4,2100,206
83,4,2100,206
84,4,2115,206
85,4,2115,206
86,4,2100,206
87,4,2030,206
88,4,2100,206
89,4,2015,206
90,4,2045,206
91,4,2145,206
92,4,2130,206
93,4,2130,206
94,4,2015,206
95,4,2100,206
96,4,2100,206
97,4,2030,206
98,4,2100,206
99,4,2030,206
100,4,2030,206
101,4,2045,206
102,4,2115,206
103,4,2045,206
0,5,1000,77
1,5,900,77
2,5,900,77
3,5,900,77
4,5,900,77
5,5,930,77
6,5,900,77
7,5,900,77
8,5,915,77
9,5,915,77
10,5,930,77
11,5,900,77
12,5,900,77
13,5,845,77
14,5,930,77
15,5,900,77
16,5,945,77
17,5,830,77
18,5,1000,77
19,5,900,77
20,5,830,77
21,5,945,77
22,5,900,77
23,5,930,77
24,5,900,77
25,5,815,77
26,5,800,77
27,5,900,77
28,5,930,77
29,5,900,77
30,5,900,77
31,5,845,77
32,5,1000,77
33,5,915,77
34,5,800,77
35,5,900,77
36,5,900,77
37,5,830,77
38,5,915,77
39,5,930,77
40,5,915,77
41,5,900,77
42,5,900,77
43,5,800,77
44,5,930,77
45,5,900,77
46,5,800,77
47,5,900,77
48,5,900,77
49,5,900,77
50,5,845,77
51,5,900,77
52,5,830,77
53,5,830,77
54,5,930,77
55,5,900,77
56,5,800,77
57,5,900,77
58,5,930,77
59,5,930,77
60,5,900,77
61,5,815,77
62,5,930,77
63,5,845,77
64,5,830,77
65,5,900,77
66,5,900,77
67,5,900,77
68,5,900,77
69,5,815,77
70,5,900,77
71,5,930,77
72,5,830,77
73,5,845,77
74,5,800,77
75,5,900,77
76,5,915,77
77,5,915,77
78,5,830,77
79,5,900,77
80,5,900,77
81,5,830,77
82,5,815,77
83,5,930,77
84,5,830,77
85,5,900,77
86,5,915,77
87,5,845,77
88,5,945,77
89,5,1000,77
90,5,945,77
91,5,900,77
92,5,800,77
93,5,900,77
94,5,900,77
95,5,945,77
96,5,915,77
97,5,900,77
98,5,900,77
99,5,915,77
100,5,830,77
101,5,930,77
102,5,815,77
103,5,900,77
0,5,1600,176
1,5,1600,176
2,5,1545,176
3,5,1530,176
4,5,1645,176
5,5,1600,176
6,5,1600,176
7,5,1600,176
8,5,1530,176
9,5,1545,176
10,5,1630,176
11,5,1545,176
12,5,1545,176
13,5,1600,176
14,5,1515,176
15,5,1600,176
16,5,1600,176
17,5,1545,176
18,5,1600,176
19,5,1545,176
20,5,1600,176
21,5,1600,176
22,5,1700,176
23,5,1530,176
24,5,1530,176
25,5,1600,176
26,5,1530,176
27,5,1600,176
28,5,1600,176
29,5,1600,176
30,5,1600,176
31,5,1600,176
32,5,1630,176
33,5,1545,176
34,5,1545,176
35,5,1530,176
36,5,1600,176
37,5,1600,176
38,5,1600,176
39,5,1630,176
40,5,1700,176
41,5,1615,176
42,5,1600,176
43,5,1530,176
44,5,1600,176
45,5,1500,176
46,5,1500,176
47,5,1600,176
48,5,1630,176
49,5,1600,176
50,5,1545,176
51,5,1630,176
52,5,1600,176
53,5,1700,176
54,5,1645,176
55,5,1615,176
56,5,1600,176
57,5,1545,176
58,5,1530,176
59,5,1630,176
60,5,1500,176
61,5,1530,176
62,5,1600,176
63,5,1600,176
64,5,1600,176
65,5,1600,176
66,5,1600,176
67,5,1615,176
68,5,1600,176
69,5,1645,176
70,5,1600,176
71,5,1515,176
72,5,1630,176
73,5,1515,176
74,5,1600,176
75,5,1630,176
76,5,1600,176
77,5,1700,176
78,5,1600,176
79,5,1500,176
80,5,1615,176
81,5,1600,176
82,5,1530,176
83,5,1530,176
84,5,1645,176
85,5,1530,176
86,5,1530,176
87,5,1600,176
88,5,1545,176
89,5,1500,176
90,5,1600,176
91,5,1630,176
92,5,1630,176
93,5,1600,176
94,5,1530,176
95,5,1545,176
96,5,1600,176
97,5,1545,176
98,5,1630,176
99,5,1600,176
100,5,1600,176
101,5,1600,176
102,5,1600,176
103,5,1545,176
